pH,Temperature,Turbidity,Dissolved_Oxygen,,,,,,,,,,,,,,,,,,,,,,
7.7,11,15.6,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,16.3,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,16.4,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.6,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,16.7,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.4,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,16.8,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,15.8,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,16.5,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.6,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.2,10.9,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,16.6,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.2,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,16.8,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,18.3,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.7,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.8,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.2,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.4,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.6,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.3,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.2,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.6,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,18.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,18.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.2,17.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,18.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,18,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.7,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11.1,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,18,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,11,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.7,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,19.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,20.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,18,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.9,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.1,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,16.1,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,16.4,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,16.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,15.3,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,16.4,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,17.4,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,15.9,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,15.9,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,16.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.8,15.6,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.4,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,15.2,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,15.6,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.1,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,15.9,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.9,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,15.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.2,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.4,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.3,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.6,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.9,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.2,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.7,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.8,11,,,,,,,,,,,,,,,,,,,,,,
7.7,11,18.5,11,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,18.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.7,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,17.1,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,15.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16,11.1,,,,,,,,,,,,,,,,,,,,,,
7.7,10.9,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.1,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.4,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.1,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.6,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.1,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.5,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.9,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.6,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.5,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.1,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.5,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.7,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.9,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.1,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.4,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,16,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.3,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,15.7,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.9,11,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,16,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,15.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,16.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,11,15.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.2,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,14.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.2,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.6,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.2,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,14.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,14.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,14.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,15.6,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.2,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,17.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,17.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,17,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,16.6,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,17,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,18,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,18,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.6,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.6,18.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.6,18.3,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.3,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,20,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.4,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.6,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,20.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,20.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,19.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,18.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,19.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,18.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.9,18.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,18,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.9,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.8,17.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,15.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.7,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,17,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.9,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.7,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.8,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.6,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.9,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.1,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.2,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.4,11,,,,,,,,,,,,,,,,,,,,,,
,10.7,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,18,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.2,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,17.6,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.5,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,18.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,19.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,20.4,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,20.8,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,22.1,11.1,,,,,,,,,,,,,,,,,,,,,,
,10.7,22.2,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,22.2,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,22.1,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,22.6,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,24,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,24.3,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,24.3,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,25,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,26.3,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.8,25.9,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,25.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,26.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,26.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,27.5,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,24.8,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,26.7,11.2,,,,,,,,,,,,,,,,,,,,,,
,10.9,27,11.2,,,,,,,,,,,,,,,,,,,,,,
